date,weathersit,temp,atemp,hum,windspeed,cnt
2012-08-17 16:00:00,2,0.84,0.2424,0.32,0.4478,488
2012-08-17 17:00:00,1,0.82,0.2424,0.36,0.3284,791
2012-08-17 18:00:00,2,0.82,0.2424,0.38,0.2537,669
2012-08-17 19:00:00,2,0.74,0.2424,0.55,0.3881,491
2012-08-17 20:00:00,2,0.72,0.2424,0.58,0.2239,359
2012-08-17 21:00:00,2,0.68,0.2424,0.69,0.2985,255
2012-08-17 22:00:00,3,0.66,0.2424,0.83,0.194,213
2012-08-17 23:00:00,3,0.64,0.2424,0.83,0.2239,121
2012-08-18 00:00:00,2,0.64,0.5758,0.83,0.2239,105
2012-08-18 01:00:00,3,0.62,0.5455,0.94,0.1642,92
2012-08-18 02:00:00,3,0.62,0.5606,0.88,0.1642,43
2012-08-18 03:00:00,1,0.62,0.5606,0.88,0.194,30
2012-08-18 04:00:00,1,0.62,0.5909,0.73,0.2239,13
2012-08-18 05:00:00,1,0.6,0.5758,0.78,0.2537,9
2012-08-18 06:00:00,1,0.6,0.5606,0.83,0.2239,27
2012-08-18 07:00:00,1,0.6,0.5606,0.83,0.2239,64
2012-08-18 08:00:00,1,0.64,0.6061,0.69,0.2537,189
2012-08-18 09:00:00,1,0.66,0.6212,0.65,0.2836,292
2012-08-18 10:00:00,1,0.7,0.6515,0.54,0.1642,480
2012-08-18 11:00:00,1,0.72,0.6667,0.51,0.0,536
2012-08-18 12:00:00,1,0.76,0.6667,0.37,0.194,654
2012-08-18 13:00:00,1,0.74,0.6515,0.4,0.194,644
2012-08-18 14:00:00,1,0.76,0.6667,0.37,0.2836,598
2012-08-18 15:00:00,1,0.76,0.6667,0.37,0.2239,596
2012-08-18 16:00:00,1,0.76,0.6667,0.37,0.2537,641
2012-08-18 17:00:00,1,0.76,0.6667,0.37,0.2239,635
2012-08-18 18:00:00,1,0.74,0.6515,0.37,0.1642,554
2012-08-18 19:00:00,1,0.7,0.6364,0.45,0.1642,488
2012-08-18 20:00:00,1,0.7,0.6364,0.45,0.1045,341
2012-08-18 21:00:00,1,0.66,0.6212,0.61,0.0,338
2012-08-18 22:00:00,1,0.66,0.6212,0.61,0.0,261
2012-08-18 23:00:00,1,0.64,0.6061,0.65,0.0896,235
2012-08-19 00:00:00,1,0.66,0.6212,0.57,0.0896,187
2012-08-19 01:00:00,1,0.64,0.6061,0.65,0.0,131
2012-08-19 02:00:00,2,0.62,0.6061,0.69,0.0896,119
2012-08-19 03:00:00,2,0.62,0.6061,0.61,0.1642,55
2012-08-19 04:00:00,2,0.62,0.6061,0.65,0.1642,26
2012-08-19 05:00:00,2,0.6,0.5909,0.73,0.1343,11
2012-08-19 06:00:00,2,0.62,0.6061,0.69,0.1045,20
2012-08-19 07:00:00,2,0.62,0.6061,0.69,0.1343,41
2012-08-19 08:00:00,2,0.64,0.6061,0.69,0.1045,124
2012-08-19 09:00:00,2,0.66,0.6212,0.74,0.0,270
2012-08-19 10:00:00,2,0.68,0.6364,0.69,0.0,425
2012-08-19 11:00:00,3,0.64,0.5909,0.78,0.1642,272
2012-08-19 12:00:00,3,0.64,0.6061,0.73,0.0,298
2012-08-19 13:00:00,3,0.64,0.5758,0.83,0.1343,162
2012-08-19 14:00:00,3,0.64,0.6061,0.73,0.0,149
2012-08-19 15:00:00,2,0.64,0.6061,0.65,0.0,276
2012-08-19 16:00:00,2,0.66,0.6212,0.65,0.0,356
2012-08-19 17:00:00,2,0.64,0.5909,0.78,0.1045,343
2012-08-19 18:00:00,2,0.64,0.5909,0.78,0.1045,377
2012-08-19 19:00:00,2,0.64,0.6061,0.73,0.1343,341
2012-08-19 20:00:00,2,0.64,0.6061,0.73,0.194,274
2012-08-19 21:00:00,3,0.62,0.5909,0.78,0.0896,190
2012-08-19 22:00:00,2,0.62,0.5909,0.78,0.1642,56
2012-08-19 23:00:00,2,0.62,0.5909,0.73,0.0,46
2012-08-20 00:00:00,2,0.6,0.5606,0.83,0.1045,26
2012-08-20 01:00:00,1,0.6,0.5606,0.83,0.1642,10
2012-08-20 02:00:00,1,0.6,0.5606,0.83,0.1642,5
2012-08-20 03:00:00,1,0.6,0.5455,0.88,0.1045,3
2012-08-20 04:00:00,2,0.6,0.5606,0.83,0.0896,7
2012-08-20 05:00:00,2,0.6,0.5606,0.83,0.0,37
2012-08-20 06:00:00,2,0.6,0.5758,0.78,0.1343,161
2012-08-20 07:00:00,2,0.62,0.5909,0.78,0.1343,442
2012-08-20 08:00:00,2,0.62,0.5909,0.73,0.1045,655
2012-08-20 09:00:00,2,0.64,0.6061,0.69,0.0,357
2012-08-20 10:00:00,2,0.64,0.6061,0.69,0.0896,193
2012-08-20 11:00:00,1,0.66,0.6212,0.65,0.1045,241
2012-08-20 12:00:00,2,0.66,0.6212,0.61,0.1045,282
2012-08-20 13:00:00,1,0.7,0.6515,0.58,0.1343,291
2012-08-20 14:00:00,1,0.72,0.6667,0.54,0.1642,275
2012-08-20 15:00:00,1,0.72,0.6667,0.54,0.2537,309
2012-08-20 16:00:00,1,0.72,0.6667,0.54,0.2537,460
2012-08-20 17:00:00,1,0.7,0.6515,0.58,0.2836,893
2012-08-20 18:00:00,2,0.62,0.5909,0.78,0.2537,815
2012-08-20 19:00:00,2,0.62,0.5909,0.78,0.194,299
2012-08-20 20:00:00,2,0.62,0.5758,0.83,0.2836,261
2012-08-20 21:00:00,1,0.6,0.5606,0.83,0.0,245
2012-08-20 22:00:00,2,0.6,0.5606,0.83,0.0,161
2012-08-20 23:00:00,2,0.6,0.5606,0.83,0.0,102
2012-08-21 00:00:00,2,0.6,0.5606,0.83,0.0896,59
2012-08-21 01:00:00,2,0.6,0.5606,0.83,0.1343,33
2012-08-21 02:00:00,2,0.58,0.5455,0.88,0.2836,8
2012-08-21 03:00:00,1,0.56,0.5303,0.88,0.0,3
2012-08-21 04:00:00,1,0.56,0.5303,0.88,0.0,4
2012-08-21 05:00:00,1,0.56,0.5303,0.83,0.0896,34
2012-08-21 06:00:00,1,0.56,0.5303,0.83,0.1045,169
2012-08-21 07:00:00,1,0.6,0.5758,0.78,0.1045,519
2012-08-21 08:00:00,1,0.6,0.5758,0.78,0.1343,723
2012-08-21 09:00:00,1,0.64,0.6061,0.69,0.0,328
2012-08-21 10:00:00,1,0.66,0.6212,0.61,0.1045,178
2012-08-21 11:00:00,1,0.7,0.6515,0.54,0.0,256
2012-08-21 12:00:00,1,0.72,0.6515,0.45,0.0,305
2012-08-21 13:00:00,1,0.74,0.6515,0.4,0.0,331
2012-08-21 14:00:00,1,0.76,0.6667,0.37,0.0896,302
2012-08-21 15:00:00,1,0.76,0.6667,0.37,0.0,302
2012-08-21 16:00:00,1,0.76,0.6667,0.37,0.0,467
2012-08-21 17:00:00,1,0.74,0.6667,0.51,0.2836,878
2012-08-21 18:00:00,1,0.72,0.6667,0.54,0.2239,625
2012-08-21 19:00:00,3,0.62,0.5909,0.73,0.1045,476
2012-08-21 20:00:00,1,0.64,0.6061,0.73,0.0,358
2012-08-21 21:00:00,1,0.64,0.6061,0.73,0.0,280
2012-08-21 22:00:00,1,0.64,0.5909,0.78,0.0,232
2012-08-21 23:00:00,1,0.62,0.5758,0.83,0.0,136
2012-08-22 00:00:00,1,0.62,0.5758,0.83,0.1045,55
2012-08-22 01:00:00,1,0.62,0.5909,0.78,0.0,21
2012-08-22 02:00:00,1,0.62,0.5909,0.78,0.0,17
2012-08-22 03:00:00,1,0.62,0.5909,0.78,0.0,7
2012-08-22 04:00:00,1,0.58,0.5455,0.83,0.1045,8
2012-08-22 05:00:00,1,0.6,0.5758,0.78,0.0,40
2012-08-22 06:00:00,1,0.62,0.5909,0.73,0.0,187
2012-08-22 07:00:00,1,0.62,0.5909,0.78,0.0,553
2012-08-22 08:00:00,1,0.64,0.6061,0.73,0.0896,740
2012-08-22 09:00:00,1,0.68,0.6364,0.65,0.0,376
2012-08-22 10:00:00,1,0.7,0.6515,0.61,0.0896,225
2012-08-22 11:00:00,1,0.72,0.6667,0.58,0.0896,267
2012-08-22 12:00:00,1,0.74,0.6667,0.51,0.0,312
2012-08-22 13:00:00,1,0.76,0.6818,0.48,0.1045,316
2012-08-22 14:00:00,1,0.76,0.6818,0.45,0.1045,266
2012-08-22 15:00:00,1,0.76,0.6818,0.48,0.1343,316
2012-08-22 16:00:00,3,0.74,0.6818,0.55,0.2239,460
2012-08-22 17:00:00,3,0.74,0.6818,0.55,0.2239,783
2012-08-22 18:00:00,3,0.66,0.6212,0.61,0.2239,683
2012-08-22 19:00:00,2,0.66,0.6212,0.74,0.0,580
2012-08-22 20:00:00,1,0.64,0.6061,0.73,0.194,391
2012-08-22 21:00:00,1,0.64,0.6061,0.73,0.0,351
2012-08-22 22:00:00,1,0.64,0.6061,0.73,0.0,281
2012-08-22 23:00:00,1,0.64,0.5758,0.83,0.0,140
2012-08-23 00:00:00,1,0.64,0.5909,0.78,0.0,60
2012-08-23 01:00:00,1,0.62,0.5758,0.83,0.0,25
2012-08-23 02:00:00,1,0.62,0.5758,0.83,0.0,20
2012-08-23 03:00:00,1,0.62,0.5758,0.83,0.0896,9
2012-08-23 04:00:00,1,0.62,0.5758,0.83,0.0,6
2012-08-23 05:00:00,1,0.62,0.5758,0.83,0.0,37
2012-08-23 06:00:00,2,0.6,0.5455,0.88,0.0896,192
2012-08-23 07:00:00,2,0.62,0.5758,0.83,0.0896,481
2012-08-23 08:00:00,2,0.66,0.6212,0.74,0.0896,707
2012-08-23 09:00:00,2,0.7,0.6515,0.7,0.0,412
2012-08-23 10:00:00,1,0.74,0.6818,0.58,0.0896,233
2012-08-23 11:00:00,1,0.76,0.6818,0.48,0.0896,278
2012-08-23 12:00:00,1,0.78,0.6818,0.38,0.0,332
2012-08-23 13:00:00,1,0.82,0.7273,0.38,0.0896,346
2012-08-23 14:00:00,1,0.78,0.697,0.46,0.2239,305
2012-08-23 15:00:00,1,0.78,0.697,0.46,0.1343,305
2012-08-23 16:00:00,1,0.76,0.6818,0.48,0.1642,465
2012-08-23 17:00:00,1,0.76,0.6818,0.45,0.2239,820
2012-08-23 18:00:00,1,0.74,0.6667,0.48,0.2239,941
2012-08-23 19:00:00,1,0.72,0.6667,0.51,0.0896,633
2012-08-23 20:00:00,1,0.7,0.6515,0.61,0.1045,474
2012-08-23 21:00:00,1,0.7,0.6515,0.61,0.1343,329
2012-08-23 22:00:00,2,0.68,0.6364,0.61,0.1045,198
2012-08-23 23:00:00,2,0.66,0.6212,0.69,0.0,157
2012-08-24 00:00:00,2,0.66,0.6212,0.69,0.0,111
2012-08-24 01:00:00,2,0.64,0.6061,0.73,0.0,42
2012-08-24 02:00:00,1,0.66,0.6212,0.69,0.0,16
2012-08-24 03:00:00,1,0.64,0.6061,0.73,0.0,8
2012-08-24 04:00:00,2,0.64,0.6061,0.73,0.0,8
2012-08-24 05:00:00,1,0.64,0.5909,0.78,0.0,38
2012-08-24 06:00:00,2,0.62,0.5758,0.83,0.0,151
2012-08-24 07:00:00,2,0.64,0.5909,0.78,0.0,425
2012-08-24 08:00:00,2,0.66,0.6212,0.74,0.0,744
2012-08-24 09:00:00,2,0.72,0.6667,0.58,0.0,389
2012-08-24 10:00:00,2,0.76,0.6818,0.48,0.0,262
2012-08-24 11:00:00,2,0.76,0.6818,0.48,0.1045,281
2012-08-24 12:00:00,2,0.76,0.6818,0.45,0.0896,371
2012-08-24 13:00:00,2,0.8,0.7121,0.41,0.1045,351
2012-08-24 14:00:00,1,0.78,0.697,0.43,0.1045,338
2012-08-24 15:00:00,2,0.76,0.6818,0.48,0.1343,350
2012-08-24 16:00:00,2,0.76,0.6818,0.48,0.1343,515
2012-08-24 17:00:00,2,0.74,0.6667,0.51,0.2239,812
2012-08-24 18:00:00,2,0.72,0.6818,0.62,0.194,736
2012-08-24 19:00:00,2,0.72,0.6667,0.58,0.1642,536
2012-08-24 20:00:00,2,0.7,0.6515,0.65,0.2239,363
2012-08-24 21:00:00,2,0.7,0.6515,0.61,0.1642,306
2012-08-24 22:00:00,2,0.7,0.6515,0.61,0.0,251
2012-08-24 23:00:00,2,0.68,0.6364,0.69,0.0896,178
2012-08-25 00:00:00,2,0.7,0.6515,0.61,0.0,135
2012-08-25 01:00:00,2,0.68,0.6364,0.69,0.0,115
2012-08-25 02:00:00,2,0.66,0.6212,0.74,0.0896,79
2012-08-25 03:00:00,1,0.66,0.6212,0.69,0.0896,38
2012-08-25 04:00:00,2,0.66,0.6212,0.69,0.1045,12
2012-08-25 05:00:00,2,0.64,0.6061,0.73,0.1642,14
2012-08-25 06:00:00,2,0.64,0.5909,0.78,0.1642,30
2012-08-25 07:00:00,2,0.64,0.5909,0.78,0.194,102
2012-08-25 08:00:00,2,0.66,0.6212,0.74,0.2537,162
2012-08-25 09:00:00,2,0.68,0.6364,0.69,0.2836,288
2012-08-25 10:00:00,2,0.7,0.6515,0.65,0.2985,442
2012-08-25 11:00:00,2,0.72,0.6818,0.62,0.2836,457
2012-08-25 12:00:00,3,0.72,0.6667,0.54,0.3881,584
2012-08-25 13:00:00,2,0.72,0.6667,0.51,0.3582,517
2012-08-25 14:00:00,3,0.66,0.6212,0.65,0.2537,482
2012-08-25 15:00:00,2,0.64,0.6061,0.73,0.3284,233
2012-08-25 16:00:00,2,0.66,0.6212,0.74,0.2985,434
2012-08-25 17:00:00,2,0.66,0.6212,0.74,0.3284,403
2012-08-25 18:00:00,2,0.66,0.6212,0.69,0.4627,383
2012-08-25 19:00:00,2,0.64,0.5909,0.78,0.2985,354
2012-08-25 20:00:00,3,0.62,0.5758,0.83,0.2537,241
2012-08-25 21:00:00,1,0.62,0.5758,0.83,0.3582,208
2012-08-25 22:00:00,1,0.62,0.5758,0.83,0.3582,182
2012-08-25 23:00:00,2,0.62,0.5758,0.83,0.2537,158
2012-08-26 00:00:00,1,0.64,0.5758,0.89,0.2537,134
2012-08-26 01:00:00,1,0.64,0.5758,0.89,0.194,134
2012-08-26 02:00:00,2,0.64,0.5758,0.89,0.2239,116
2012-08-26 03:00:00,2,0.64,0.5758,0.89,0.2537,53
2012-08-26 04:00:00,2,0.64,0.5758,0.89,0.194,16
2012-08-26 05:00:00,1,0.64,0.5758,0.89,0.194,16
2012-08-26 06:00:00,1,0.62,0.5606,0.88,0.2985,21
2012-08-26 07:00:00,1,0.64,0.5758,0.89,0.194,34
2012-08-26 08:00:00,1,0.68,0.6364,0.79,0.2836,133
2012-08-26 09:00:00,1,0.68,0.6364,0.79,0.2537,263
2012-08-26 10:00:00,1,0.74,0.697,0.66,0.3881,385
2012-08-26 11:00:00,1,0.74,0.697,0.66,0.3582,482
2012-08-26 12:00:00,3,0.72,0.697,0.74,0.3582,626
2012-08-26 13:00:00,3,0.66,0.6061,0.78,0.4179,541
2012-08-26 14:00:00,1,0.64,0.5758,0.89,0.1045,377
2012-08-26 15:00:00,3,0.64,0.5758,0.89,0.2836,391
2012-08-26 16:00:00,3,0.64,0.5758,0.89,0.2836,173
2012-08-26 17:00:00,1,0.64,0.5758,0.89,0.2239,233
2012-08-26 18:00:00,2,0.64,0.5758,0.89,0.0896,264
2012-08-26 19:00:00,2,0.64,0.5758,0.89,0.1642,292
2012-08-26 20:00:00,1,0.64,0.5758,0.89,0.1642,211
2012-08-26 21:00:00,1,0.64,0.5758,0.83,0.1343,166
2012-08-26 22:00:00,1,0.62,0.5606,0.88,0.0896,114
2012-08-26 23:00:00,1,0.62,0.5758,0.83,0.0896,80
2012-08-27 00:00:00,1,0.62,0.5758,0.83,0.0,32
2012-08-27 01:00:00,1,0.62,0.5606,0.88,0.0896,7
2012-08-27 02:00:00,1,0.62,0.5606,0.88,0.1343,8
2012-08-27 03:00:00,1,0.62,0.5606,0.88,0.0896,4
2012-08-27 04:00:00,1,0.62,0.5758,0.83,0.0,12
2012-08-27 05:00:00,1,0.62,0.5606,0.88,0.0,36
2012-08-27 06:00:00,1,0.62,0.5606,0.88,0.0,145
2012-08-27 07:00:00,1,0.66,0.6061,0.83,0.0,433
2012-08-27 08:00:00,1,0.66,0.6061,0.83,0.0896,699
2012-08-27 09:00:00,1,0.66,0.6061,0.83,0.1045,342
2012-08-27 10:00:00,1,0.72,0.697,0.74,0.1343,206
2012-08-27 11:00:00,1,0.74,0.697,0.66,0.194,229
2012-08-27 12:00:00,1,0.76,0.7121,0.62,0.0,283
2012-08-27 13:00:00,1,0.76,0.7121,0.57,0.1642,288
2012-08-27 14:00:00,1,0.8,0.7424,0.49,0.0896,246
2012-08-27 15:00:00,1,0.8,0.7576,0.55,0.2985,282
2012-08-27 16:00:00,1,0.8,0.7576,0.55,0.2537,444
2012-08-27 17:00:00,1,0.8,0.7273,0.46,0.2239,845
2012-08-27 18:00:00,1,0.78,0.7121,0.52,0.2537,834
2012-08-27 19:00:00,1,0.74,0.697,0.7,0.2239,573
2012-08-27 20:00:00,1,0.74,0.697,0.7,0.194,416
2012-08-27 21:00:00,1,0.72,0.697,0.74,0.194,278
2012-08-27 22:00:00,1,0.7,0.6667,0.84,0.194,161
2012-08-27 23:00:00,1,0.7,0.6667,0.84,0.1642,114
2012-08-28 00:00:00,1,0.7,0.6667,0.84,0.2537,38
2012-08-28 01:00:00,1,0.68,0.6364,0.89,0.194,21
2012-08-28 02:00:00,1,0.68,0.6364,0.83,0.2537,15
2012-08-28 03:00:00,1,0.66,0.5909,0.89,0.1343,4
2012-08-28 04:00:00,1,0.66,0.6061,0.83,0.1343,8
2012-08-28 05:00:00,2,0.66,0.6061,0.83,0.0896,42
2012-08-28 06:00:00,2,0.66,0.5909,0.89,0.1045,147
2012-08-28 07:00:00,2,0.66,0.6061,0.83,0.1045,269
2012-08-28 08:00:00,2,0.66,0.6212,0.85,0.1045,693
2012-08-28 09:00:00,2,0.7,0.6667,0.79,0.1642,395
2012-08-28 10:00:00,1,0.74,0.6818,0.62,0.2537,204
2012-08-28 11:00:00,1,0.78,0.7273,0.55,0.2537,218
2012-08-28 12:00:00,1,0.8,0.7424,0.49,0.2836,297
2012-08-28 13:00:00,1,0.82,0.7424,0.43,0.2985,288
2012-08-28 14:00:00,1,0.84,0.7424,0.38,0.3284,251
2012-08-28 15:00:00,1,0.82,0.7273,0.34,0.2985,317
2012-08-28 16:00:00,1,0.82,0.7121,0.33,0.3284,480
2012-08-28 17:00:00,1,0.8,0.697,0.35,0.3881,864
2012-08-28 18:00:00,1,0.78,0.697,0.4,0.2537,818
2012-08-28 19:00:00,1,0.74,0.6667,0.45,0.1642,597
2012-08-28 20:00:00,1,0.72,0.6667,0.48,0.1045,435
2012-08-28 21:00:00,1,0.72,0.6667,0.48,0.0896,314
2012-08-28 22:00:00,1,0.7,0.6515,0.54,0.0,216
2012-08-28 23:00:00,1,0.68,0.6364,0.57,0.0,109
2012-08-29 00:00:00,1,0.66,0.6212,0.69,0.0,47
2012-08-29 01:00:00,1,0.64,0.6061,0.69,0.1343,14
2012-08-29 02:00:00,1,0.62,0.5909,0.73,0.1343,6
2012-08-29 03:00:00,1,0.62,0.5909,0.73,0.1045,9
2012-08-29 04:00:00,1,0.6,0.5909,0.73,0.2239,10
2012-08-29 05:00:00,1,0.6,0.5909,0.73,0.194,40
2012-08-29 06:00:00,1,0.6,0.5909,0.73,0.194,181
2012-08-29 07:00:00,1,0.64,0.6061,0.65,0.0896,554
2012-08-29 08:00:00,1,0.66,0.6212,0.61,0.1642,808
2012-08-29 09:00:00,1,0.7,0.6515,0.51,0.194,348
2012-08-29 10:00:00,1,0.72,0.6667,0.48,0.1642,178
2012-08-29 11:00:00,1,0.72,0.6515,0.45,0.0,253
2012-08-29 12:00:00,1,0.76,0.6818,0.4,0.0,360
2012-08-29 13:00:00,1,0.74,0.6667,0.42,0.0,300
2012-08-29 14:00:00,1,0.76,0.6818,0.4,0.0896,301
2012-08-29 15:00:00,1,0.76,0.6818,0.4,0.194,338
2012-08-29 16:00:00,1,0.76,0.6667,0.37,0.1343,493
2012-08-29 17:00:00,1,0.78,0.6818,0.35,0.2239,870
2012-08-29 18:00:00,1,0.74,0.6667,0.42,0.1642,812
2012-08-29 19:00:00,1,0.7,0.6515,0.54,0.194,643
2012-08-29 20:00:00,1,0.68,0.6364,0.57,0.0,427
2012-08-29 21:00:00,1,0.66,0.6212,0.54,0.1045,313
2012-08-29 22:00:00,1,0.66,0.6212,0.54,0.0,235
2012-08-29 23:00:00,1,0.66,0.6212,0.57,0.0,157
2012-08-30 00:00:00,1,0.64,0.6061,0.69,0.0,65
2012-08-30 01:00:00,1,0.64,0.6061,0.65,0.0,23
2012-08-30 02:00:00,1,0.62,0.5909,0.73,0.0,17
2012-08-30 03:00:00,1,0.62,0.5909,0.73,0.0,5
2012-08-30 04:00:00,1,0.62,0.5909,0.73,0.0,8
2012-08-30 05:00:00,1,0.62,0.5909,0.73,0.0,35
2012-08-30 06:00:00,1,0.6,0.5606,0.83,0.1642,163
2012-08-30 07:00:00,1,0.64,0.6061,0.73,0.0,532
2012-08-30 08:00:00,1,0.66,0.6212,0.65,0.0,754
2012-08-30 09:00:00,1,0.7,0.6515,0.58,0.0,396
2012-08-30 10:00:00,1,0.72,0.6667,0.54,0.0,234
2012-08-30 11:00:00,1,0.76,0.6818,0.4,0.0896,276
2012-08-30 12:00:00,1,0.76,0.6818,0.45,0.1343,294
2012-08-30 13:00:00,1,0.76,0.6818,0.48,0.1045,290
2012-08-30 14:00:00,1,0.76,0.6818,0.48,0.1343,273
2012-08-30 15:00:00,1,0.8,0.7273,0.46,0.1642,338
2012-08-30 16:00:00,1,0.8,0.7273,0.43,0.1642,482
2012-08-30 17:00:00,1,0.82,0.7273,0.34,0.2239,844
2012-08-30 18:00:00,1,0.8,0.7121,0.38,0.1343,853
2012-08-30 19:00:00,1,0.76,0.6818,0.48,0.1343,610
2012-08-30 20:00:00,1,0.74,0.6818,0.58,0.1642,471
2012-08-30 21:00:00,1,0.72,0.6818,0.66,0.1343,307
2012-08-30 22:00:00,1,0.7,0.6515,0.7,0.0,291
2012-08-30 23:00:00,1,0.7,0.6667,0.74,0.1045,152
2012-08-31 00:00:00,1,0.68,0.6364,0.83,0.1642,82
2012-08-31 01:00:00,1,0.68,0.6364,0.83,0.1642,32
2012-08-31 02:00:00,1,0.66,0.5909,0.89,0.1343,20
2012-08-31 03:00:00,1,0.66,0.5909,0.89,0.1045,5
2012-08-31 04:00:00,1,0.64,0.5758,0.89,0.1343,7
2012-08-31 05:00:00,1,0.64,0.5758,0.89,0.1642,29
2012-08-31 06:00:00,2,0.64,0.5758,0.89,0.1642,108
2012-08-31 07:00:00,2,0.64,0.5758,0.89,0.0896,421
2012-08-31 08:00:00,2,0.7,0.6667,0.74,0.0,690
2012-08-31 09:00:00,1,0.74,0.697,0.7,0.0,398
2012-08-31 10:00:00,1,0.76,0.7121,0.62,0.0896,256
2012-08-31 11:00:00,1,0.86,0.7424,0.28,0.2985,309
2012-08-31 12:00:00,1,0.86,0.7424,0.26,0.2537,410
2012-08-31 13:00:00,1,0.88,0.7576,0.27,0.3284,368
2012-08-31 14:00:00,1,0.9,0.7727,0.25,0.2239,436
2012-08-31 15:00:00,1,0.9,0.7879,0.27,0.2985,526
2012-08-31 16:00:00,1,0.9,0.7879,0.27,0.2537,528
2012-08-31 17:00:00,1,0.88,0.7727,0.32,0.1642,617
2012-08-31 18:00:00,1,0.86,0.7576,0.36,0.2537,546
2012-08-31 19:00:00,1,0.8,0.7424,0.49,0.1343,452
2012-08-31 20:00:00,1,0.8,0.7424,0.49,0.1343,356
2012-08-31 21:00:00,1,0.76,0.7121,0.58,0.194,303
2012-08-31 22:00:00,1,0.76,0.7121,0.58,0.194,277
2012-08-31 23:00:00,1,0.74,0.6818,0.62,0.1045,174
2012-09-01 00:00:00,1,0.74,0.6818,0.62,0.1045,168
2012-09-01 01:00:00,1,0.72,0.697,0.74,0.1343,79
2012-09-01 02:00:00,1,0.7,0.6515,0.7,0.1642,69
2012-09-01 03:00:00,1,0.7,0.6515,0.7,0.1045,35
2012-09-01 04:00:00,1,0.7,0.6515,0.7,0.0,12
2012-09-01 05:00:00,1,0.68,0.6364,0.79,0.0,22
2012-09-01 06:00:00,1,0.68,0.6364,0.79,0.0,36
2012-09-01 07:00:00,2,0.74,0.6818,0.58,0.1343,66
2012-09-01 08:00:00,2,0.76,0.7121,0.58,0.2537,162
2012-09-01 09:00:00,2,0.76,0.7121,0.58,0.194,237
2012-09-01 10:00:00,2,0.78,0.7273,0.55,0.194,417
2012-09-01 11:00:00,2,0.8,0.7576,0.55,0.2239,492
2012-09-01 12:00:00,2,0.8,0.7576,0.55,0.1642,471
2012-09-01 13:00:00,2,0.82,0.7727,0.52,0.0896,504
2012-09-01 14:00:00,2,0.86,0.7879,0.44,0.1642,514
2012-09-01 15:00:00,2,0.86,0.7879,0.44,0.2836,563
2012-09-01 16:00:00,2,0.84,0.7879,0.49,0.1642,462
2012-09-01 17:00:00,2,0.82,0.7727,0.52,0.0,463
2012-09-01 18:00:00,2,0.82,0.7727,0.52,0.0,442
2012-09-01 19:00:00,3,0.78,0.7424,0.62,0.0,392
2012-09-01 20:00:00,3,0.76,0.7273,0.67,0.2537,207
2012-09-01 21:00:00,3,0.64,0.5758,0.89,0.0,104
2012-09-01 22:00:00,2,0.66,0.5909,0.89,0.0,78
2012-09-01 23:00:00,1,0.66,0.5909,0.89,0.0896,145
2012-09-02 00:00:00,2,0.66,0.5909,0.89,0.0896,99
2012-09-02 01:00:00,1,0.66,0.5909,0.89,0.0,73
2012-09-02 02:00:00,1,0.66,0.5909,0.89,0.0,84
2012-09-02 03:00:00,1,0.66,0.5909,0.89,0.0896,42
2012-09-02 04:00:00,1,0.66,0.5909,0.89,0.0,22
2012-09-02 05:00:00,1,0.66,0.5909,0.89,0.0,12
2012-09-02 06:00:00,2,0.66,0.5909,0.89,0.0,15
2012-09-02 07:00:00,1,0.66,0.5909,0.94,0.0896,42
